Keyword_id,Faculty_id,Faculty_score
75021,3471,0.108045
156,3474,0.42241
791,3474,0.880233
1619,3474,1.21431
1726,3474,0.160615
3318,3474,0.133512
4090,3474,0.481799
4428,3474,1.08189
4847,3474,0.22446
5385,3474,0.734071
7429,3474,0.212732
9042,3474,0.525859
11398,3474,0.625526
19745,3474,0.146197
23745,3474,2.1987
24225,3474,0.743612
76195,3474,0.214075
395,3475,29.0326
2185,3475,45.7303
2628,3475,13.2407
7001,3475,17.7747
8686,3475,29.7627
9460,3475,19.88
9474,3475,13.6805
14177,3475,17.853
15075,3475,14.687
17134,3475,31.6344
18207,3475,13.9538
25880,3475,21.4582
26962,3475,62.5183
31102,3475,22.9782
40241,3475,28.0532
54941,3475,40.9111
69253,3475,22.1291
46,3476,41.3825
597,3476,32.6603
657,3476,15.8195
678,3476,60.6575
1584,3476,25.8902
2888,3476,16.0832
3042,3476,20.5489
5949,3476,23.295
6484,3476,13.3745
7208,3476,54.4512
8616,3476,20.035
9445,3476,20.7774
24068,3476,22.9897
32988,3476,28.4768
38342,3476,33.6271
50985,3476,22.5855
75119,3476,12.9046
247,3477,1.03603
1311,3477,18.105
2026,3477,8.89285
2238,3477,9.87951
5128,3477,1.14938
5978,3477,1.61669
7579,3477,1.13905
8443,3477,1.39875
10764,3477,9.61611
12669,3477,3.19652
13913,3477,2.75571
20399,3477,0.925533
21631,3477,2.04299
32718,3477,2.69266
68992,3477,0.941986
72200,3477,0.980554
82558,3477,1.49128
141,3478,18.5461
387,3478,25.4782
1963,3478,20.5257
3064,3478,89.4128
3078,3478,69.4362
4601,3478,25.2595
5204,3478,19.9018
5978,3478,21.7869
6165,3478,99.5467
6920,3478,29.6369
9209,3478,80.1102
11398,3478,22.5471
11424,3478,30.7361
18294,3478,24.0418
25795,3478,27.2569
27654,3478,32.0111
46858,3478,34.4863
3,3479,73.2027
45,3479,147.718
162,3479,190.934
647,3479,96.4851
759,3479,1508.25
7836,3479,64.1972
10397,3479,96.78
13107,3479,80.1623
14871,3479,57.7155
15532,3479,65.0652
29999,3479,79.0973
32732,3479,65.9595
34839,3479,60.4887
40189,3479,95.1696
53466,3479,78.724
63376,3479,248.025
63879,3479,144.103
207,3480,0.653068
678,3480,0.449505
935,3480,0.511132
1235,3480,0.532951
1876,3480,0.644315
2018,3480,0.174884
4249,3480,0.987205
4878,3480,0.316978
4892,3480,0.883051
6213,3480,0.307177
7013,3480,0.295705
9042,3480,0.176655
22892,3480,0.159846
25010,3480,1.41148
32958,3480,0.892439
39577,3480,1.52248
65768,3480,0.844954
4,3481,117.818
5,3481,138.106
1726,3481,47.6094
3367,3481,43.6515
4959,3481,115.032
5282,3481,47.6287
6567,3481,79.4283
6586,3481,60.3326
7820,3481,46.8308
9171,3481,227.179
10139,3481,90.5069
13992,3481,104.056
16230,3481,53.6243
26961,3481,43.0281
35131,3481,64.6746
43296,3481,112.347
54165,3481,141.02
406,3483,7.39172
1002,3483,11.112
1343,3483,3.70518
2499,3483,8.0576
4515,3483,3.48783
5303,3483,3.46876
5978,3483,18.6266
6213,3483,3.15772
8439,3483,10.5423
10102,3483,4.57678
13998,3483,3.3505
15853,3483,21.1872
17893,3483,7.25459
17910,3483,5.29652
36694,3483,3.39674
37174,3483,3.84127
74239,3483,2.96363
3774,3484,15.0286
4659,3484,16.9321
7476,3484,13.0436
12401,3484,19.2166
13920,3484,17.8178
14716,3484,2.71828
15555,3484,2.71936
19140,3484,2.85256
19201,3484,11.9573
24751,3484,3.56705
36727,3484,109.065
43867,3484,62.3569
48682,3484,34.7279
52585,3484,487.812
54946,3484,25.1503
56608,3484,28.4944
62943,3484,3.97874
5,3485,2.29557
156,3485,0.0899368
1425,3485,1.41762
1993,3485,0.279565
2531,3485,0.519471
3149,3485,0.104668
7840,3485,0.0952987
8288,3485,0.14383
13751,3485,0.367917
14224,3485,0.0803113
14561,3485,0.332843
16186,3485,0.342513
19127,3485,0.491574
23794,3485,0.271319
28338,3485,0.0833311
54838,3485,0.231187
64294,3485,0.519444
154,3487,927.099
391,3487,471.224
551,3487,147.511
663,3487,148.786
693,3487,45.2095
5204,3487,288.547
5385,3487,63.5156
6706,3487,103.689
9309,3487,170.446
11077,3487,552.931
14055,3487,396.929
15853,3487,98.8591
18048,3487,620.107
19127,3487,183.575
34461,3487,99.3724
77767,3487,115.243
78512,3487,260.128
50,3488,1095.51
107,3488,779.823
164,3488,156.809
1101,3488,70.6771
4038,3488,99.6812
4876,3488,86.4249
7820,3488,120.866
9008,3488,506.816
10850,3488,142.135
13176,3488,129.471
15853,3488,100.136
16900,3488,171.701
18046,3488,163.978
26840,3488,137.405
29925,3488,401.978
33353,3488,186.295
49419,3488,116.708
2664,3489,8.651
2932,3489,6.42317
3270,3489,16.728
8043,3489,17.9326
8799,3489,32.9503
9710,3489,6.72566
11349,3489,14.7253
12384,3489,20.578
12452,3489,8.04774
13584,3489,45.2682
14791,3489,16.3717
20625,3489,39.6769
30954,3489,6.01538
34522,3489,12.7573
53295,3489,10.3207
68771,3489,15.8006
79887,3489,26.3529
311,3491,1.68022
749,3491,4.88803
1231,3491,5.45401
1311,3491,7.88899
1619,3491,1.41784
4725,3491,2.93329
6797,3491,4.28606
8072,3491,1.4536
8443,3491,1.55694
10640,3491,5.43954
20608,3491,1.37521
23773,3491,5.44289
26673,3491,4.01934
39184,3491,1.39592
72009,3491,6.39712
76612,3491,1.87622
76658,3491,3.6369
2598,3492,2386.62
8969,3492,291.76
13941,3492,422.504
19633,3492,389.246
20329,3492,1064.23
21022,3492,421.232
24899,3492,219.913
25954,3492,229.347
26268,3492,376.479
29449,3492,258.898
29483,3492,231.964
30244,3492,612.93
32528,3492,647.126
44680,3492,478.3
46354,3492,1426.94
49260,3492,342.188
59900,3492,556.564
693,3493,10.4168
1299,3493,16.5035
1321,3493,48.2662
1993,3493,12.1975
2515,3493,8.06097
2520,3493,18.8
6436,3493,8.74001
8612,3493,75.0346
11398,3493,38.9779
14814,3493,8.02242
17920,3493,11.8428
19204,3493,31.3481
20450,3493,39.3948
21814,3493,32.204
33995,3493,10.4347
34002,3493,30.0149
52651,3493,12.5303
897,3494,35.6404
1331,3494,17.3761
1898,3494,15.8193
2761,3494,5.25299
2932,3494,34.3614
3874,3494,29.8685
7392,3494,10.397
10368,3494,7.80063
16642,3494,8.09825
17219,3494,16.7054
23542,3494,8.17261
32063,3494,17.875
33367,3494,6.76432
35249,3494,49.1128
43076,3494,9.02047
59557,3494,5.96691
72697,3494,5.58122
17,3495,8.82614
1265,3495,11.1025
1471,3495,16.8161
2564,3495,33.2057
2988,3495,45.3912
5840,3495,18.591
5881,3495,11.2559
6925,3495,8.46333
8272,3495,9.25998
13142,3495,17.4133
18207,3495,83.3175
18566,3495,14.1884
22819,3495,13.422
33316,3495,21.5483
40533,3495,14.5647
62220,3495,10.6182
69545,3495,8.62501
72,3496,41.1023
1554,3496,22.7389
2270,3496,11.6425
3139,3496,155.69
3530,3496,476.738
4377,3496,15.5954
5926,3496,29.7384
6508,3496,25.1931
8788,3496,43.3859
11322,3496,11.1654
17879,3496,14.7671
22641,3496,15.5854
24279,3496,70.2309
30551,3496,45.8458
39004,3496,18.2614
39620,3496,10.3025
47322,3496,11.2751
3701,3497,0
5210,3497,0
6957,3497,0.197998
11040,3497,0.196444
11251,3497,0.247544
13269,3497,0
14504,3497,0
18318,3497,0.357378
24751,3497,0.196255
37127,3497,0.200523
37415,3497,0
42623,3497,0.195413
44049,3497,0.210662
68992,3497,0.197783
71952,3497,0
74958,3497,0
32,3498,36.3557
162,3498,4.30964
164,3498,4.22118
293,3498,5.16931
406,3498,4.01319
416,3498,8.39274
1270,3498,10.8219
1823,3498,13.4894
2627,3498,6.96223
4994,3498,9.15277
5193,3498,8.56601
6057,3498,6.23986
6567,3498,4.56313
10199,3498,6.79201
12506,3498,10.0928
40046,3498,4.19599
46976,3498,6.54392
1267,3499,0.443472
8197,3499,0.0973893
13911,3499,0.101007
14968,3499,0.147839
32063,3499,0.153358
33933,3499,0.219889
35074,3499,0.11053
68983,3499,0.121271
80334,3499,0.605244
11,3500,3.40934
33,3500,4.47499
76,3500,6.52145
172,3500,3.85623
979,3500,6.01115
2447,3500,2.49314
2983,3500,2.59087
3755,3500,5.48237
6354,3500,17.8642
6438,3500,2.82725
15000,3500,38.6162
17135,3500,19.883
18605,3500,30.8439
22879,3500,4.13088
37780,3500,48.2888
62019,3500,22.7906
76942,3500,7.56359
5,3502,20.1764
322,3502,27.6599
605,3502,18.5697
1084,3502,30.9555
1610,3502,27.0831
2902,3502,21.0837
5444,3502,18.7355
12808,3502,27.6686
16223,3502,21.0696
18772,3502,34.0934
25354,3502,32.062
26962,3502,80.6409
35635,3502,34.7202
38539,3502,46.599
49054,3502,53.5284
74446,3502,24.1393
75109,3502,21.4118
500,3503,0.0563253
2720,3503,0.104549
6605,3503,0.023063
8429,3503,0.0631203
9457,3503,0.0895341
10199,3503,0.497439
14116,3503,0.108158
26820,3503,1.03465
61447,3503,0.0231628
45,3505,9.26826
793,3505,2.29704
1076,3505,6.64322
1368,3505,1.99566
1435,3505,2.2158
3925,3505,2.47534
5990,3505,5.35229
10804,3505,2.8413
14614,3505,3.52585
16378,3505,19.5423
17586,3505,2.27047
25260,3505,7.32506
46199,3505,11.3439
61163,3505,26.559
61335,3505,2.94178
65161,3505,2.05234
69494,3505,2.88599
4,3506,44.9943
601,3506,12.1778
607,3506,14.3412
875,3506,35.7065
949,3506,16.2721
2782,3506,52.0541
4505,3506,107.36
4595,3506,25.2291
4750,3506,14.9929
5251,3506,15.2077
21517,3506,14.8977
22843,3506,56.6834
24225,3506,14.658
32418,3506,12.6764
43515,3506,8.85471
48082,3506,8.91574
81763,3506,30.5632
308,3508,34.5716
574,3508,31.0298
1077,3508,171.846
1716,3508,27.9338
1770,3508,58.5254
2231,3508,258.713
4012,3508,36.6141
8514,3508,150.456
9513,3508,109.691
9759,3508,124.677
12274,3508,302.266
15706,3508,307.522
17105,3508,35.9813
22880,3508,27.7613
47714,3508,28.2079
56996,3508,80.0599
70439,3508,53.5674
5,3509,12.0379
171,3509,2.93716
406,3509,3.16873
489,3509,2.909
504,3509,2.654
1610,3509,3.63623
2902,3509,2.5501
3099,3509,2.77486
3209,3509,2.69758
3240,3509,5.97894
5365,3509,10.2054
5873,3509,3.39354
6457,3509,5.0089
23538,3509,3.51089
25356,3509,14.9374
54838,3509,2.49898
62248,3509,5.70048
1131,3510,4.93384
3794,3510,7.13146
5346,3510,3.68774
5885,3510,3.67144
8179,3510,6.65941
9415,3510,4.99808
11630,3510,3.69912
12339,3510,3.66575
13092,3510,5.13698
13941,3510,11.8528
15695,3510,5.07552
26679,3510,3.67203
49882,3510,4.20038
53000,3510,4.19239
62734,3510,19.5725
71151,3510,4.20682
75152,3510,7.2957
190,3511,0
596,3511,0
1894,3511,0
4887,3511,0
5949,3511,0
5974,3511,0
16888,3511,0
60824,3511,0
62039,3511,0
66,3512,10.4148
108,3512,0.164448
149,3512,1.66163
199,3512,0.39571
451,3512,0.160576
597,3512,1.80628
830,3512,1.72314
1947,3512,0.923949
4047,3512,1.88026
6826,3512,0.39424
15377,3512,0.161211
17103,3512,0.405416
19525,3512,24.381
20348,3512,0.980994
29027,3512,0.98988
30685,3512,0.393619
31326,3512,0.162784
208,3513,48.3528
863,3513,74.8104
2339,3513,45.6358
5172,3513,118.664
5205,3513,46.3284
7483,3513,40.9331
7710,3513,114.842
19971,3513,155.841
21372,3513,38.2228
29431,3513,35.3605
33254,3513,47.1766
35584,3513,222.891
40519,3513,34.8715
42355,3513,113.396
42885,3513,33.9789
72480,3513,160.97
78607,3513,42.0041
216,3514,13.0155
322,3514,11.2944
863,3514,9.28402
1403,3514,20.7205
1591,3514,6.15466
1899,3514,9.87281
2471,3514,4.87548
2483,3514,10.3563
4519,3514,6.44514
5754,3514,5.27631
9024,3514,15.8672
9356,3514,4.67479
14884,3514,14.0455
26069,3514,5.40064
26202,3514,8.88725
32215,3514,7.37236
56591,3514,4.61443
1367,3515,8.93562
1584,3515,30.4748
1994,3515,20.2933
2121,3515,10.3196
3837,3515,15.2704
4730,3515,11.4978
4889,3515,30.8258
5365,3515,20.7945
15189,3515,10.8219
15506,3515,14.2004
38454,3515,18.6754
40778,3515,16.8133
42171,3515,30.3721
43310,3515,22.5976
43573,3515,9.72405
64209,3515,18.9209
78512,3515,14.1508
4,3516,727.512
328,3516,144.511
461,3516,280.87
863,3516,159.974
2802,3516,102.896
3262,3516,266.477
3275,3516,168.761
3345,3516,281.043
5096,3516,104.68
5472,3516,444.245
7227,3516,109.781
17087,3516,186.252
18404,3516,172.489
28233,3516,112.158
29412,3516,124.987
41219,3516,262.894
42381,3516,287.948
142,3517,26.1683
8801,3517,6.57791
14120,3517,80.8914
16247,3517,11.969
16355,3517,6.83037
17775,3517,19.4042
22297,3517,14.0886
30444,3517,12.8651
33665,3517,7.80277
33737,3517,8.63246
35817,3517,32.9995
47375,3517,14.5131
49957,3517,52.7634
54253,3517,14.5237
61302,3517,16.4807
62992,3517,46.5493
76216,3517,41.4294
154,3519,1.53197
219,3519,0.5142
221,3519,0.303287
1001,3519,0.304585
1218,3519,0.329349
1977,3519,0.536345
2814,3519,5.54281
3248,3519,0.308453
3627,3519,0.305591
5008,3519,19.6213
5741,3519,0.169167
7222,3519,0.275908
9030,3519,0.303162
26262,3519,1.99763
30385,3519,0.310953
32975,3519,0.310838
35621,3519,0.334448
273,3520,19.7488
685,3520,7.5585
1414,3520,2.29275
1967,3520,8.89302
2622,3520,4.428
3113,3520,4.23005
3535,3520,39.2572
4079,3520,2.29115
4129,3520,5.58941
4599,3520,2.35455
10040,3520,4.26717
12142,3520,4.91484
20398,3520,7.34877
21910,3520,2.89836
35882,3520,4.17212
44204,3520,2.29189
77973,3520,2.72287
37,3522,0.85186
475,3522,0.898615
702,3522,9.50639
1528,3522,5.67585
1598,3522,1.61739
2033,3522,0.871593
2864,3522,2.82457
3342,3522,14.8689
8783,3522,0.469384
10674,3522,6.41816
11347,3522,5.15012
23378,3522,2.10068
32877,3522,3.29296
42479,3522,1.57462
51965,3522,0.461197
54528,3522,0.61654
54572,3522,1.43119
84,3523,384.849
271,3523,407.635
780,3523,201.632
924,3523,255.286
2038,3523,183.921
3013,3523,257.859
7487,3523,337.917
7827,3523,1558.39
14199,3523,237.782
15614,3523,519.404
19242,3523,242.881
20091,3523,208.343
24303,3523,275.036
24803,3523,251.575
26786,3523,746.873
33241,3523,316.803
60356,3523,231.538
73,3524,95.8228
344,3524,122.634
406,3524,90.9897
1074,3524,104.969
2902,3524,139.221
5272,3524,214.97
6997,3524,213.9
7823,3524,125.886
8277,3524,220.424
12416,3524,1112.52
18047,3524,392.449
25940,3524,76.5871
35331,3524,253.07
35782,3524,60.091
47714,3524,287.888
49038,3524,70.6497
51190,3524,67.204
45,3525,77.0802
2759,3525,38.4834
2979,3525,85.5436
3337,3525,28.5696
4563,3525,46.3345
4601,3525,25.4456
8040,3525,29.4421
8386,3525,59.9521
12169,3525,25.8494
15955,3525,67.6058
29999,3525,48.6136
33356,3525,22.2786
33543,3525,44.8153
58384,3525,29.4078
58752,3525,37.829
67872,3525,45.4833
68182,3525,54.9876
406,3526,93.1515
494,3526,167.52
1378,3526,17.0286
1684,3526,26.4897
1980,3526,12.7848
4578,3526,16.1713
4836,3526,21.6541
5493,3526,18.6555
9381,3526,16.7983
10638,3526,37.3373
15614,3526,18.2136
21672,3526,36.839
50421,3526,26.9027
60713,3526,158.104
61471,3526,25.598
64870,3526,16.0166
72180,3526,24.3054
219,3527,51.9705
3742,3527,27.2224
4090,3527,22.4655
4555,3527,18.5242
10226,3527,43.4886
11733,3527,19.9225
12786,3527,23.2421
13992,3527,214.84
20548,3527,209.96
21360,3527,38.5407
22141,3527,80.9003
23625,3527,27.0914
26828,3527,26.1447
30882,3527,25.6289
46090,3527,45.8013
73895,3527,35.3816
78512,3527,63.3853
170,3528,79.1157
406,3528,806.87
917,3528,160.071
949,3528,215.194
1586,3528,221.193
1993,3528,112.435
4751,3528,305.816
5071,3528,124.219
7589,3528,85.6349
9053,3528,267.973
13066,3528,87.0604
14561,3528,109.76
16473,3528,374.633
36391,3528,125.431
39099,3528,2060.19
56311,3528,127.173
61527,3528,398.057
30,3529,64.1701
63,3529,72.9634
315,3529,107.921
366,3529,69.6886
501,3529,95.2773
520,3529,72.8104
3840,3529,119.931
7872,3529,70.1365
10121,3529,79.7261
14779,3529,70.547
16764,3529,143.034
19515,3529,116.791
28768,3529,91.0082
33025,3529,754.486
38053,3529,104.032
39465,3529,65.1155
39577,3529,204.052
106,3530,107.912
464,3530,36.514
692,3530,265.98
1599,3530,26.6429
1784,3530,33.7268
3262,3530,16.9095
5567,3530,69.5023
6101,3530,70.9146
6380,3530,24.0556
6766,3530,48.2492
7685,3530,28.2523
8661,3530,19.5245
11829,3530,105.362
30167,3530,72.5084
42476,3530,18.3668
60972,3530,22.8112
74761,3530,20.0316
1359,3531,63.8144
3792,3531,91.7483
4272,3531,2329.37
4999,3531,129.507
5970,3531,73.4873
7429,3531,151.945
14886,3531,68.6449
16276,3531,106.477
21174,3531,139.882
24384,3531,179.873
31522,3531,155.075
33363,3531,63.833
40891,3531,94.0295
47256,3531,84.7198
59614,3531,240.135
73858,3531,63.5145
78521,3531,106.364
103,3532,273.995
194,3532,160.89
214,3532,67.7865
507,3532,194.167
1051,3532,66.3377
2143,3532,57.8838
8193,3532,154.451
10994,3532,63.1473
11995,3532,56.7667
12323,3532,105.856
28042,3532,115.163
33929,3532,184.446
38253,3532,68.6024
57381,3532,186.593
74453,3532,235.764
75212,3532,90.458
79398,3532,66.3775
628,3533,176.521
908,3533,124.698
1997,3533,159.715
4888,3533,104.717
6354,3533,308.475
6942,3533,97.2075
9382,3533,151.713
12910,3533,150.697
17584,3533,410.33
18605,3533,307.386
20233,3533,319.029
23468,3533,302.488
32241,3533,97.1438
33250,3533,195.497
42745,3533,306.428
43865,3533,368.521
44806,3533,357.377
45,3535,398.631
399,3535,613.443
938,3535,549.393
993,3535,289.946
1069,3535,564.024
1299,3535,691.364
1721,3535,396.897
3345,3535,361.887
4003,3535,475.024
5310,3535,2198.58
8666,3535,282.627
10384,3535,504.115
14313,3535,361.172
17067,3535,324.026
23541,3535,422.172
29419,3535,921.94
49593,3535,326.839
84,3536,895.014
395,3536,437.239
2631,3536,115.882
2680,3536,95.6902
5532,3536,468.224
7327,3536,191.213
8031,3536,125.338
10125,3536,146.039
12965,3536,298.243
15252,3536,323.404
18603,3536,118.137
21144,3536,165.106
29589,3536,96.0007
36849,3536,89.4113
38344,3536,119.94
67527,3536,83.622
78512,3536,140.578
223,3537,36.9482
934,3537,15.5879
1258,3537,10.9833
2932,3537,18.9892
3251,3537,11.1427
4705,3537,12.6149
9178,3537,77.3156
9790,3537,17.6592
10121,3537,31.2883
14196,3537,57.7447
15291,3537,27.2961
20506,3537,26.3642
23785,3537,11.7226
26828,3537,12.8848
27703,3537,47.9043
38828,3537,12.6808
61127,3537,136.955
45,3538,294.952
1721,3538,361.307
2701,3538,66.2923
3511,3538,144.334
5310,3538,426.445
6507,3538,193.456
9058,3538,81.468
9095,3538,271.811
9748,3538,111.698
11757,3538,131.232
12844,3538,78.1032
16306,3538,94.752
19295,3538,100.95
42437,3538,66.3621
49132,3538,136.789
54059,3538,157.102
59630,3538,128.458
191,3539,35.1884
308,3539,13.2522
793,3539,31.4088
882,3539,12.8403
1865,3539,13.6987
3241,3539,15.2552
3733,3539,11.4066
3766,3539,17.6836
4895,3539,9.91805
6632,3539,16.7673
7132,3539,10.65
7200,3539,22.3466
8415,3539,27.0795
20417,3539,9.16922
21599,3539,10.9281
29278,3539,27.8755
36852,3539,14.5384
1196,3540,103.659
3328,3540,133.707
4010,3540,134.275
4627,3540,140.546
6362,3540,262.424
10231,3540,191.061
14141,3540,392.567
16509,3540,316.364
20338,3540,700.954
23780,3540,68.1325
40070,3540,106.568
47088,3540,209.49
54253,3540,72.1151
64262,3540,74.647
69932,3540,71.5265
73808,3540,110.723
78620,3540,95.8482
1311,3541,14.8718
2424,3541,11.1698
3040,3541,7.05323
4588,3541,4.39416
5510,3541,28.8887
6921,3541,15.8973
7227,3541,4.87365
10153,3541,7.04929
15713,3541,15.6026
16354,3541,18.4988
32215,3541,13.485
34939,3541,7.44297
44866,3541,4.06866
44931,3541,4.1178
53927,3541,15.2388
67417,3541,4.51394
72200,3541,21.4909
10,3542,37.9823
160,3542,50.7219
4396,3542,52.8291
7555,3542,39.4841
10121,3542,39.6127
10463,3542,37.4277
11102,3542,155.202
13346,3542,51.5232
13689,3542,636.893
13807,3542,50.5914
15527,3542,1367.9
22803,3542,37.8078
27703,3542,42.6732
29897,3542,1065.01
36760,3542,146.027
43341,3542,37.5562
53585,3542,82.275
1664,3543,3.98575
2442,3543,2.67203
3853,3543,3.72469
4183,3543,5.69638
4558,3543,7.0686
7299,3543,5.06136
15847,3543,14.9867
30624,3543,7.73422
40983,3543,1.07029
51,3544,30.7625
459,3544,13.6479
518,3544,37.3669
832,3544,42.4046
847,3544,8.89979
2158,3544,117.859
3854,3544,19.0938
4907,3544,16.3857
5998,3544,83.2649
6019,3544,8.97931
8597,3544,40.6119
10550,3544,23.725
11396,3544,38.1791
11643,3544,19.397
14199,3544,106.537
35535,3544,11.671
44443,3544,21.2362
38,3545,69.0559
566,3545,193.25
923,3545,218.836
1101,3545,85.0369
1284,3545,72.1816
9169,3545,124.808
9178,3545,137.077
10678,3545,65.2741
15646,3545,77.4885
18404,3545,98.8648
25231,3545,199.848
26881,3545,281.757
27703,3545,95.5166
28067,3545,2436.29
41778,3545,82.8392
48480,3545,76.2077
64987,3545,87.1888
394,3546,10.2859
406,3546,50.9115
934,3546,49.2534
1002,3546,25.6002
1782,3546,15.3676
3367,3546,13.2812
4056,3546,12.0992
5204,3546,21.7011
11398,3546,11.1924
12142,3546,9.8263
19341,3546,10.0564
20059,3546,14.9697
20450,3546,9.5245
20608,3546,9.63855
43504,3546,12.274
47549,3546,31.0436
64590,3546,14.1268
58,3547,71.4887
124,3547,97.285
217,3547,620.402
228,3547,88.1511
543,3547,63.2399
1799,3547,294.766
11996,3547,115.511
12515,3547,79.693
17318,3547,98.0209
24284,3547,101.303
25735,3547,72.7397
27193,3547,63.0847
28726,3547,133.756
36600,3547,246.414
74550,3547,200.099
75728,3547,289.313
79018,3547,68.4564
4808,3548,21.1166
10743,3548,1.92024
20321,3548,1.40579
25110,3548,1.1232
30346,3548,9.62027
37174,3548,1.25958
51190,3548,1.41389
59347,3548,1.10202
65005,3548,1.03846
214,3549,132.58
393,3549,113.93
685,3549,72.86
908,3549,319.915
1855,3549,271.415
2156,3549,152.813
2932,3549,88.7708
4764,3549,84.3897
4959,3549,139.446
6224,3549,102.835
6645,3549,175.233
7024,3549,86.6019
8263,3549,94.7236
27000,3549,87.8443
47322,3549,149.547
78327,3549,72.7465
81229,3549,236.007
132,3550,127.962
293,3550,63.603
1112,3550,76.9453
1947,3550,49.3746
2234,3550,62.0038
3631,3550,58.4724
4090,3550,117.774
4428,3550,301.42
5931,3550,47.2349
5979,3550,64.2889
9309,3550,71.8282
11079,3550,174.62
11082,3550,66.6882
12385,3550,92.1461
20410,3550,101.935
24033,3550,659.968
28338,3550,80.4105
228,3551,42.3762
657,3551,32.8032
759,3551,14.2783
2607,3551,130.227
3526,3551,83.0371
3625,3551,11.5031
7048,3551,41.5081
9396,3551,12.4085
9509,3551,23.7242
11074,3551,55.8824
16394,3551,53.4487
18236,3551,106.988
18774,3551,50.1575
19265,3551,14.8921
20069,3551,15.1229
48986,3551,11.1706
49038,3551,14.3871
387,3552,0
765,3552,0
2777,3552,0
2838,3552,0
14666,3552,0
19304,3552,0
25112,3552,0
26813,3552,0
27432,3552,0
47643,3552,0
45,3553,266.795
394,3553,201.803
532,3553,401.54
1678,3553,257.141
3080,3553,267.815
6651,3553,354.642
7878,3553,170.258
8494,3553,212.893
13289,3553,185.017
13290,3553,182.997
16314,3553,287.315
44927,3553,162.526
50379,3553,193.668
52603,3553,171.434
54761,3553,165.596
58872,3553,190.292
63872,3553,175.549
32,3554,187.553
65,3554,482.676
294,3554,233.008
329,3554,141.754
2102,3554,404.546
2827,3554,3847.21
3270,3554,142.47
5841,3554,176.438
8221,3554,751.7
9016,3554,261.418
13322,3554,626.012
15335,3554,587.79
25621,3554,169.853
26607,3554,185.606
43220,3554,402.14
67572,3554,738.693
76039,3554,261.414
186,3555,39.1107
202,3555,16.6343
343,3555,32.2699
1901,3555,18.4756
1993,3555,23.6073
2247,3555,17.0118
5286,3555,17.2222
6055,3555,20.8622
7034,3555,20.5903
7086,3555,84.4879
11214,3555,26.1004
13348,3555,29.2203
13992,3555,36.3238
14561,3555,53.3461
25869,3555,34.7266
41269,3555,29.1037
62248,3555,36.4286
186,3556,48.6329
1295,3556,32.7331
1715,3556,57.3029
1906,3556,45.8235
2578,3556,46.5354
3742,3556,56.8733
6952,3556,24.7502
7429,3556,30.3711
11980,3556,22.7771
12985,3556,28.6096
15649,3556,63.2597
27103,3556,28.9801
32505,3556,30.3941
42603,3556,370.391
61910,3556,36.3323
65980,3556,35.3386
78512,3556,125.29
171,3557,5.35478
598,3557,11.4018
816,3557,9.81301
925,3557,7.76673
1598,3557,5.18344
2153,3557,4.58687
5273,3557,4.68604
9922,3557,19.0057
10054,3557,18.9681
10121,3557,72.8597
10678,3557,51.2465
18038,3557,10.529
36591,3557,5.99357
47322,3557,8.23362
49455,3557,11.1477
69091,3557,31.6866
80392,3557,4.62253
776,3558,33.8451
2447,3558,36.3664
7089,3558,33.896
7227,3558,35.5099
12910,3558,560.79
13346,3558,34.8253
19665,3558,35.2912
27982,3558,35.1928
44701,3558,34.2829
147,3559,19.825
406,3559,26.8067
470,3559,16.1739
1950,3559,16.0081
4077,3559,72.5666
5122,3559,23.7623
5803,3559,63.5977
6180,3559,14.4252
7355,3559,34.0112
9719,3559,27.5324
9947,3559,17.7156
12382,3559,14.7963
20247,3559,16.6392
26673,3559,28.1515
44529,3559,43.1329
49837,3559,25.7247
71188,3559,23.0459
115,3560,389.781
167,3560,164.757
308,3560,204.593
944,3560,1670.18
2266,3560,304.074
3265,3560,289.461
3420,3560,320.863
3792,3560,403.278
11079,3560,301.686
12087,3560,155.112
13251,3560,595.7
13884,3560,186.436
20296,3560,136.535
44035,3560,689.079
47940,3560,138.236
48957,3560,203.697
69048,3560,176.79
454,3561,60.7758
1234,3561,53.1858
1993,3561,51.0017
4362,3561,32.6372
4706,3561,42.7434
4836,3561,235.594
12924,3561,36.5858
16324,3561,47.8105
20183,3561,61.1654
21517,3561,109.317
26272,3561,34.833
28459,3561,53.7753
31742,3561,20.7078
42613,3561,22.9764
44026,3561,26.8624
44650,3561,41.7249
55460,3561,142.001
833,3562,0.860514
1203,3562,0.909947
1763,3562,0.558205
1777,3562,1.50784
3780,3562,1.77449
6101,3562,3.19137
7227,3562,2.43008
9446,3562,0.625934
10420,3562,0.352043
14108,3562,0.898948
15058,3562,4.43795
21022,3562,0.887103
26635,3562,3.63342
31426,3562,0.349053
36062,3562,0.348569
37174,3562,1.61778
78196,3562,0.888027
115,3563,389.245
167,3563,194.175
308,3563,284.612
944,3563,1720.01
2266,3563,706.814
3265,3563,290.295
6373,3563,241.92
9704,3563,267.439
11079,3563,336.664
13251,3563,904.228
13884,3563,186.436
15007,3563,240.573
20639,3563,323.512
44035,3563,688.614
47940,3563,448.109
48957,3563,203.697
69048,3563,321.536
65,3564,9.13815
165,3564,32.8245
202,3564,23.7833
219,3564,7.38557
329,3564,11.8692
426,3564,13.9617
605,3564,14.9458
984,3564,12.9113
1578,3564,8.79368
